kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"tanh_(24,8,16)",1.10404,1.062768,1.297143,0.074897,20,3072
"selu_(16,8,64)",1.103906,1.08,1.248572,0.045861,20,8192
"tanh_(16,8,64)",1.103781,1.058572,1.268661,0.058476,20,8192
"parametric_relu_(16,8,40)",1.102995,1.06991,1.252946,0.059122,20,5120
"relu_(8,16,48)",1.102764,1.052768,1.285625,0.080928,20,6144
"parametric_relu_(16,56,8)",1.102687,1.069911,1.242857,0.053065,20,7168
"relu_(56,16,8)",1.102437,1.082946,1.312946,0.053048,20,7168
"relu_(48,16,8)",1.102433,1.055625,1.245714,0.056115,20,6144
"tanh_(24,16,8)",1.10237,1.055804,1.291339,0.077942,20,3072
"selu_(8,16,40)",1.102197,1.082857,1.302857,0.050631,20,5120
"linear_(16,64,8)",1.10192,1.058571,1.278571,0.079003,20,8192
"elu_(8,16,56)",1.101696,1.074285,1.375625,0.070837,20,7168
"relu_(16,48,8)",1.101643,1.077232,1.311339,0.062365,20,6144
"selu_(56,16,8)",1.101339,1.08,1.374285,0.064896,20,7168
"leaky_relu_(24,8,16)",1.101062,1.062857,1.282857,0.074158,20,3072
"linear_(24,8,16)",1.100786,1.057143,1.297232,0.072461,20,3072
"relu_(8,16,16)",1.100777,1.051428,1.307143,0.074654,20,2048
"relu_(40,8,16)",1.100469,1.058482,1.292768,0.080931,20,5120
"relu_(24,16,8)",1.100362,1.052857,1.265714,0.078622,20,3072
"elu_(16,24,8)",1.099848,1.069911,1.248571,0.047977,20,3072
"elu_(32,16,8)",1.099728,1.07009,1.25,0.056061,20,4096
"parametric_relu_(8,16,24)",1.099491,1.065714,1.314285,0.076394,20,3072
"elu_(16,48,8)",1.099205,1.071518,1.258661,0.048736,20,6144
"elu_(16,16,8)",1.099134,1.072768,1.287143,0.059363,20,2048
"leaky_relu_(16,8,24)",1.098862,1.06,1.25991,0.059839,20,3072
"linear_(48,8,16)",1.098491,1.058661,1.295804,0.072213,20,6144
"parametric_relu_(8,40,16)",1.098469,1.062857,1.34991,0.079566,20,5120
"leaky_relu_(16,16,8)",1.098361,1.060089,1.28,0.066581,20,2048
"elu_(64,8,16)",1.098335,1.071339,1.277143,0.051358,20,8192
"tanh_(8,16,24)",1.098081,1.054375,1.284196,0.076088,20,3072
"linear_(16,56,8)",1.098058,1.058571,1.299911,0.073109,20,7168
"leaky_relu_(8,16,64)",1.097643,1.061429,1.295803,0.072009,20,8192
"linear_(56,8,16)",1.097594,1.062857,1.271428,0.065929,20,7168
"linear_(16,8,32)",1.097571,1.082857,1.29,0.045515,20,4096
"parametric_relu_(32,16,8)",1.097438,1.071429,1.302946,0.053057,20,4096
"selu_(24,8,16)",1.097219,1.077143,1.200089,0.030568,20,3072
"tanh_(8,16,56)",1.097152,1.058571,1.297143,0.060254,20,7168
"leaky_relu_(16,8,16)",1.096982,1.061429,1.288661,0.066426,20,2048
"tanh_(32,8,16)",1.096938,1.054286,1.267143,0.077852,20,4096
"relu_(16,8,40)",1.09667,1.06,1.308661,0.070309,20,5120
"tanh_(16,24,8)",1.096647,1.057143,1.268661,0.070096,20,3072
"parametric_relu_(16,16,8)",1.096625,1.068571,1.277143,0.051878,20,2048
"relu_(16,8,48)",1.096562,1.055625,1.335714,0.092158,20,6144
"parametric_relu_(8,16,40)",1.096058,1.07009,1.268572,0.051692,20,5120
"binary_step_(32,16,8)",1.095732,1.03,1.26866,0.090458,20,4096
"tanh_(8,16,48)",1.095705,1.057232,1.291428,0.070715,20,6144
"elu_(8,16,40)",1.095504,1.074285,1.28866,0.049337,20,5120
"elu_(64,16,8)",1.0955,1.06866,1.261339,0.056832,20,8192
"relu_(16,8,64)",1.095326,1.055714,1.248482,0.060374,20,8192
"linear_(64,8,16)",1.095228,1.062857,1.308661,0.070254,20,8192
"selu_(16,8,24)",1.094996,1.082947,1.135803,0.011818,20,3072
"tanh_(16,56,8)",1.094978,1.058572,1.274285,0.073405,20,7168
"parametric_relu_(8,16,48)",1.094736,1.065714,1.291429,0.068689,20,6144
"tanh_(16,40,8)",1.094732,1.064286,1.322858,0.073227,20,5120
"relu_(56,8,16)",1.09463,1.057232,1.268482,0.067799,20,7168
"elu_(16,8,24)",1.094433,1.071428,1.307142,0.055379,20,3072
"leaky_relu_(40,8,16)",1.09442,1.057232,1.259911,0.068276,20,5120
"tanh_(64,16,8)",1.094402,1.06,1.285714,0.070372,20,8192
"linear_(8,16,32)",1.094205,1.067142,1.268483,0.054314,20,4096
"selu_(48,8,16)",1.094138,1.085714,1.171428,0.018305,20,6144
"selu_(48,16,8)",1.093933,1.081428,1.184197,0.028904,20,6144
"linear_(16,24,8)",1.093652,1.06,1.269911,0.063573,20,3072
"tanh_(8,16,40)",1.093464,1.054375,1.318571,0.074875,20,5120
"selu_(40,16,8)",1.093085,1.08,1.261518,0.039682,20,5120
"parametric_relu_(24,8,16)",1.092991,1.068572,1.292767,0.053236,20,3072
"linear_(8,40,16)",1.092652,1.060089,1.271429,0.062036,20,5120
"parametric_relu_(48,16,8)",1.092487,1.065714,1.304375,0.0584,20,6144
"relu_(8,64,16)",1.092304,1.058482,1.268571,0.066576,20,8192
"linear_(8,16,48)",1.092165,1.067232,1.214286,0.043434,20,6144
"relu_(16,8,56)",1.092152,1.051518,1.301339,0.07307,20,7168
"leaky_relu_(32,8,16)",1.092018,1.05,1.271429,0.0635,20,4096
"tanh_(16,32,8)",1.091866,1.058571,1.232768,0.052973,20,4096
"linear_(16,40,8)",1.091786,1.06,1.295714,0.075078,20,5120
"parametric_relu_(8,64,16)",1.0915,1.071429,1.277143,0.04771,20,8192
"linear_(64,16,8)",1.091304,1.06,1.272768,0.062455,20,8192
"tanh_(8,16,64)",1.09129,1.052857,1.278483,0.070738,20,8192
"elu_(40,8,16)",1.091219,1.071429,1.308571,0.055317,20,5120
"parametric_relu_(8,32,16)",1.091067,1.062857,1.262768,0.057131,20,4096
"selu_(56,8,16)",1.090951,1.077143,1.295715,0.048229,20,7168
"relu_(8,48,16)",1.090924,1.06009,1.33991,0.068057,20,6144
"leaky_relu_(16,56,8)",1.090911,1.065625,1.272857,0.054906,20,7168
"leaky_relu_(16,40,8)",1.090634,1.060089,1.29,0.068308,20,5120
"relu_(16,24,8)",1.090214,1.057232,1.287143,0.065567,20,3072
"selu_(16,40,8)",1.090205,1.078571,1.24991,0.037633,20,5120
"leaky_relu_(16,24,8)",1.090147,1.064286,1.291339,0.059928,20,3072
"leaky_relu_(16,8,40)",1.089924,1.062857,1.202767,0.041705,20,5120
"parametric_relu_(16,32,8)",1.089786,1.068661,1.197053,0.038527,20,4096
"leaky_relu_(8,40,16)",1.089509,1.057232,1.277143,0.064539,20,5120
"parametric_relu_(16,64,8)",1.089424,1.067054,1.278572,0.052123,20,8192
"parametric_relu_(8,56,16)",1.089348,1.068661,1.252768,0.042184,20,7168
"tanh_(40,8,16)",1.08929,1.055714,1.282857,0.063851,20,5120
"linear_(48,16,8)",1.089205,1.055803,1.257053,0.062351,20,6144
"linear_(16,8,56)",1.089013,1.05866,1.230089,0.05586,20,7168
"linear_(16,8,24)",1.088799,1.05134,1.262768,0.071088,20,3072
"selu_(16,8,32)",1.08879,1.075625,1.167142,0.025297,20,4096
"tanh_(16,8,48)",1.088719,1.06,1.279911,0.053981,20,6144
"leaky_relu_(8,64,16)",1.088714,1.059911,1.237143,0.050144,20,8192
"tanh_(40,16,8)",1.088634,1.052857,1.29866,0.072153,20,5120
"leaky_relu_(56,8,16)",1.088201,1.054375,1.314286,0.061121,20,7168
"linear_(16,32,8)",1.088147,1.055803,1.239911,0.060798,20,4096
"relu_(8,24,16)",1.087777,1.057143,1.34,0.077588,20,3072
"elu_(40,16,8)",1.087732,1.067143,1.255715,0.047192,20,5120
"leaky_relu_(16,8,64)",1.087652,1.067143,1.205714,0.038212,20,8192
"leaky_relu_(8,16,16)",1.087647,1.06,1.261339,0.056982,20,2048
"leaky_relu_(48,16,8)",1.08758,1.062947,1.208571,0.045184,20,6144
"selu_(16,32,8)",1.087562,1.077142,1.162857,0.018271,20,4096
"linear_(16,8,16)",1.087495,1.057142,1.234286,0.054888,20,2048
"linear_(40,8,16)",1.087299,1.057232,1.228572,0.058016,20,5120
"elu_(8,48,16)",1.087228,1.074286,1.208571,0.030585,20,6144
"tanh_(64,8,16)",1.08721,1.055714,1.298571,0.064648,20,8192
"binary_step_(32,8,16)",1.08708,1.031339,1.204286,0.073583,20,4096
"elu_(56,16,8)",1.086875,1.068661,1.297232,0.050917,20,7168
"elu_(8,32,16)",1.08638,1.071518,1.165714,0.026895,20,4096
"tanh_(16,8,56)",1.086335,1.07,1.249911,0.04047,20,7168
"tanh_(16,64,8)",1.086138,1.058661,1.257143,0.049476,20,8192
"selu_(8,16,24)",1.08608,1.081429,1.125714,0.009415,20,3072
"relu_(8,16,40)",1.085996,1.052767,1.247143,0.058796,20,5120
"relu_(16,8,32)",1.085781,1.05,1.262858,0.059033,20,4096
"relu_(16,32,8)",1.085723,1.057232,1.292858,0.071167,20,4096
"relu_(8,40,16)",1.085415,1.054286,1.235714,0.061072,20,5120
"parametric_relu_(16,8,56)",1.08421,1.067143,1.258572,0.043341,20,7168
"relu_(64,16,8)",1.083987,1.051518,1.295625,0.069488,20,8192
"elu_(16,8,64)",1.083487,1.072768,1.172768,0.023945,20,8192
"linear_(24,16,8)",1.083009,1.055714,1.285714,0.055844,20,3072
"linear_(8,16,56)",1.082987,1.057143,1.285714,0.055908,20,7168
"leaky_relu_(16,8,32)",1.082848,1.064286,1.361428,0.065701,20,4096
"elu_(48,8,16)",1.082696,1.068661,1.297054,0.050474,20,6144
"tanh_(16,16,8)",1.082647,1.057053,1.278572,0.06165,20,2048
"tanh_(8,16,32)",1.082585,1.055625,1.247232,0.052848,20,4096
"elu_(8,24,16)",1.082201,1.074286,1.145714,0.015143,20,3072
"relu_(16,56,8)",1.08212,1.051429,1.298572,0.061091,20,7168
"linear_(8,56,16)",1.081098,1.052947,1.232767,0.047303,20,7168
"tanh_(16,8,24)",1.08108,1.06,1.171339,0.034299,20,3072
"parametric_relu_(64,8,16)",1.081058,1.065714,1.188482,0.033397,20,8192
"relu_(16,8,16)",1.080808,1.055714,1.287143,0.056676,20,2048
"relu_(8,56,16)",1.080759,1.055714,1.225714,0.046931,20,7168
"parametric_relu_(40,8,16)",1.080518,1.062946,1.172857,0.034005,20,5120
"leaky_relu_(8,16,24)",1.080456,1.054375,1.207143,0.043372,20,3072
"linear_(8,16,40)",1.080362,1.055715,1.265714,0.053963,20,5120
"leaky_relu_(16,32,8)",1.08029,1.060089,1.288572,0.053561,20,4096
"leaky_relu_(64,16,8)",1.080152,1.055715,1.275803,0.066425,20,8192
"tanh_(8,40,16)",1.08008,1.061428,1.237232,0.045552,20,5120
"leaky_relu_(8,24,16)",1.079799,1.060089,1.241518,0.044962,20,3072
"linear_(32,16,8)",1.079571,1.058661,1.325804,0.060239,20,4096
"tanh_(56,16,8)",1.078933,1.065803,1.115714,0.015828,20,7168
"leaky_relu_(8,48,16)",1.078915,1.057143,1.202768,0.042866,20,6144
"parametric_relu_(32,8,16)",1.078353,1.065714,1.231429,0.036277,20,4096
"elu_(8,64,16)",1.07792,1.068571,1.144286,0.015783,20,8192
"leaky_relu_(8,56,16)",1.077866,1.06,1.237143,0.045979,20,7168
"tanh_(8,32,16)",1.077714,1.06,1.149911,0.023133,20,4096
"relu_(8,16,24)",1.077705,1.051518,1.26,0.050895,20,3072
"linear_(16,8,40)",1.07742,1.052947,1.231429,0.048344,20,5120
"tanh_(8,24,16)",1.07713,1.052857,1.254286,0.052237,20,3072
"leaky_relu_(64,8,16)",1.076741,1.05134,1.29,0.059456,20,8192
"relu_(8,16,32)",1.076362,1.048661,1.270089,0.062686,20,4096
"parametric_relu_(8,16,32)",1.076013,1.055714,1.124286,0.018884,20,4096
"tanh_(16,8,16)",1.075714,1.06009,1.231429,0.037845,20,2048
"tanh_(56,8,16)",1.075634,1.051428,1.26,0.062106,20,7168
"leaky_relu_(32,16,8)",1.07563,1.058482,1.208572,0.036779,20,4096
"linear_(8,16,16)",1.075411,1.06,1.185714,0.032085,20,2048
"linear_(16,8,48)",1.073947,1.057143,1.26,0.045582,20,6144
"tanh_(32,16,8)",1.073656,1.057143,1.277053,0.0493,20,4096
"leaky_relu_(8,16,40)",1.073585,1.060089,1.182857,0.034572,20,5120
"tanh_(8,56,16)",1.073214,1.058572,1.225625,0.036392,20,7168
"linear_(32,8,16)",1.073129,1.06,1.172857,0.026783,20,4096
"relu_(32,16,8)",1.072875,1.057143,1.160089,0.02843,20,4096
"tanh_(8,16,16)",1.072067,1.062946,1.197143,0.029494,20,2048
"relu_(64,8,16)",1.071772,1.05991,1.249911,0.041988,20,8192
"relu_(16,16,8)",1.071357,1.055714,1.182857,0.033411,20,2048
"relu_(32,8,16)",1.070558,1.054285,1.285714,0.05093,20,4096
"linear_(16,48,8)",1.06892,1.05866,1.205714,0.032252,20,6144
"parametric_relu_(8,16,64)",1.068344,1.06,1.107143,0.010009,20,8192
"relu_(8,16,56)",1.067665,1.049911,1.129911,0.022089,20,7168
"linear_(16,16,8)",1.067446,1.052857,1.267143,0.047214,20,2048
"linear_(8,16,24)",1.066353,1.054285,1.141339,0.024522,20,3072
"binary_step_(8,16,56)",1.06529,1.041428,1.245714,0.057272,20,7168
"linear_(40,16,8)",1.06438,1.057143,1.111429,0.011236,20,5120
"relu_(8,16,64)",1.064295,1.057143,1.102946,0.009462,20,8192
"binary_step_(8,32,16)",1.064067,1.004286,1.235625,0.082294,20,4096
"binary_step_(16,48,8)",1.063143,1.008572,1.218572,0.075633,20,6144
"sigmoid_(8,104,8)",1.061509,0.998571,1.267143,0.095193,20,6656
"binary_step_(8,16,48)",1.059799,1.004285,1.208661,0.071285,20,6144
"sigmoid_(56,8,8)",1.054295,1.0,1.218572,0.076327,20,3584
"relu_(8,32,16)",1.05371,1.049911,1.055804,0.00164,20,4096
"binary_step_(16,64,8)",1.05142,0.997232,1.228572,0.070325,20,8192
"binary_step_(48,16,8)",1.049853,1.002947,1.244196,0.08204,20,6144
"sigmoid_(40,8,8)",1.048688,1.001429,1.258572,0.079943,20,2560
"binary_step_(16,8,16)",1.047281,1.000089,1.245715,0.0724,20,2048
"sigmoid_(8,128,8)",1.047,1.001339,1.242857,0.080169,20,8192
"binary_step_(8,48,16)",1.04554,1.011428,1.215625,0.056324,20,6144
"binary_step_(56,8,16)",1.045304,1.014286,1.211339,0.056907,20,7168
"binary_step_(16,8,48)",1.043652,1.001429,1.202857,0.069831,20,6144
"tanh_(8,104,8)",1.043371,0.998482,1.202947,0.070714,20,6656
"binary_step_(56,16,8)",1.042857,1.001428,1.261339,0.080504,20,7168
"binary_step_(8,24,16)",1.041295,1.005714,1.202947,0.065711,20,3072
"sigmoid_(8,8,32)",1.040437,0.995714,1.191428,0.06364,20,2048
"binary_step_(64,16,8)",1.040281,1.001339,1.244375,0.071748,20,8192
"binary_step_(8,16,32)",1.040072,1.00009,1.171429,0.06449,20,4096
"sigmoid_(48,8,8)",1.039933,1.0,1.239911,0.072722,20,3072
"binary_step_(8,16,64)",1.039357,1.000089,1.229911,0.071437,20,8192
"sigmoid_(8,8,112)",1.039268,0.997143,1.242857,0.071068,20,7168
"binary_step_(8,56,16)",1.038857,1.005625,1.222857,0.067761,20,7168
"binary_step_(16,8,24)",1.038652,1.005714,1.237232,0.065319,20,3072
"binary_step_(48,8,16)",1.038576,1.004196,1.234286,0.071562,20,6144
"elu_(7168,)",1.037951,0.962947,1.224286,0.094644,20,7168
"binary_step_(16,40,8)",1.037125,0.998572,1.228571,0.077401,20,5120
"binary_step_(24,8,16)",1.036424,1.002946,1.274285,0.076954,20,3072
"sigmoid_(80,8,8)",1.036214,0.998482,1.258482,0.070678,20,5120
"elu_(8,8,24)",1.036089,0.957143,1.182857,0.080898,20,1536
"sigmoid_(24,8,8)",1.036018,1.001339,1.237232,0.063944,20,1536
"binary_step_(16,8,64)",1.035567,1.004196,1.221429,0.059876,20,8192
"binary_step_(8,40,16)",1.035446,1.005803,1.248571,0.066529,20,5120
"binary_step_(40,8,16)",1.034344,1.005714,1.242858,0.058807,20,5120
"binary_step_(16,32,8)",1.033848,1.002857,1.308661,0.07605,20,4096
"binary_step_(16,8,32)",1.033152,1.005714,1.192857,0.058805,20,4096
"sigmoid_(8,16,8)",1.033147,0.997232,1.231429,0.081823,20,1024
"sigmoid_(8,8,88)",1.03271,0.997143,1.215714,0.071851,20,5632
"sigmoid_(8,40,8)",1.032214,1.0,1.222947,0.0692,20,2560
"sigmoid_(8,24,8)",1.031728,0.997142,1.214375,0.064149,20,1536
"binary_step_(8,16,24)",1.031518,1.004285,1.145714,0.045062,20,3072
"sigmoid_(128,8,8)",1.030862,1.0,1.205714,0.062239,20,8192
"sigmoid_(8,120,8)",1.0305,1.008571,1.181339,0.052456,20,7680
"selu_(7936,)",1.030228,0.961518,1.19866,0.089099,20,7936
"binary_step_(16,56,8)",1.030098,1.008571,1.218571,0.060013,20,7168
"sigmoid_(8,8,80)",1.029518,0.991518,1.187232,0.064458,20,5120
"sigmoid_(96,8,8)",1.02925,1.001518,1.145803,0.047542,20,6144
"sigmoid_(128,64)",1.029067,0.995714,1.20134,0.062356,20,8192
"sigmoid_(6528,)",1.028647,0.987143,1.152857,0.058988,20,6528
"sigmoid_(6400,)",1.028281,0.988661,1.19,0.069716,20,6400
"binary_step_(64,8,16)",1.028063,1.005715,1.222947,0.060165,20,8192
"binary_step_(8,64,16)",1.027915,1.001428,1.221518,0.058688,20,8192
"linear_(128,8,8)",1.026893,0.957232,1.222857,0.096718,20,8192
"sigmoid_(6784,)",1.026871,0.981429,1.207143,0.064831,20,6784
"sigmoid_(8,8,120)",1.026674,0.994286,1.165714,0.0542,20,7680
"sigmoid_(64,128)",1.026357,0.997054,1.197232,0.059159,20,8192
"selu_(128,64)",1.026294,0.965714,1.192857,0.0861,20,8192
"sigmoid_(64,96)",1.026281,0.998571,1.207143,0.057584,20,6144
"sigmoid_(8,8,96)",1.02613,0.992857,1.277143,0.072709,20,6144
"sigmoid_(120,8,8)",1.025781,0.997143,1.188661,0.05854,20,7680
"sigmoid_(88,8,8)",1.02558,0.995714,1.195714,0.065466,20,5632
"sigmoid_(8,8,8)",1.025089,0.997232,1.202857,0.061203,20,512
"sigmoid_(8,8,16)",1.025076,0.997054,1.210089,0.060098,20,1024
"sigmoid_(112,8,8)",1.024723,1.00991,1.168572,0.039282,20,7168
"leaky_relu_(6656,)",1.024344,0.954375,1.222857,0.097104,20,6656
"binary_step_(24,16,8)",1.023995,1.011339,1.197053,0.041214,20,3072
"sigmoid_(32,160)",1.023246,0.975803,1.204375,0.076295,20,5120
"sigmoid_(160,32)",1.022861,0.971428,1.185803,0.079727,20,5120
"selu_(8,64,8)",1.022697,0.965715,1.214286,0.07798,20,4096
"sigmoid_(8,56,8)",1.022192,1.001429,1.204286,0.054417,20,3584
"sigmoid_(72,8,8)",1.021799,1.0,1.204286,0.0513,20,4608
"sigmoid_(8,64,8)",1.021768,1.000089,1.184286,0.052804,20,4096
"sigmoid_(8,8,64)",1.021201,0.997143,1.207232,0.055436,20,4096
"tanh_(8,120,8)",1.021009,0.955714,1.182768,0.086582,20,7680
"sigmoid_(104,8,8)",1.020853,0.997143,1.251518,0.067466,20,6656
"binary_step_(16,16,8)",1.020518,1.005803,1.104375,0.0283,20,2048
"binary_step_(16,8,56)",1.020361,1.002946,1.17866,0.041217,20,7168
"parametric_relu_(8,88,8)",1.020138,0.951518,1.210089,0.08427,20,5632
"selu_(40,8,8)",1.019558,0.971339,1.202857,0.073282,20,2560
"sigmoid_(8192,)",1.019509,0.980089,1.202857,0.07542,20,8192
"sigmoid_(6656,)",1.019438,0.987232,1.192768,0.05581,20,6656
"sigmoid_(8,8,72)",1.019308,0.994375,1.215803,0.065069,20,4608
"sigmoid_(7936,)",1.019156,0.981339,1.12991,0.048644,20,7936
"sigmoid_(7808,)",1.019147,0.982857,1.218483,0.054682,20,7808
"sigmoid_(8,112,8)",1.019143,1.0,1.144286,0.039571,20,7168
"sigmoid_(8,80,8)",1.018996,1.002946,1.172857,0.040926,20,5120
"selu_(8,88,8)",1.01887,0.971517,1.122946,0.062017,20,5632
"linear_(32,160)",1.0185,0.997232,1.187143,0.046435,20,5120
"sigmoid_(8,8,56)",1.017928,0.997142,1.222857,0.051577,20,3584
"parametric_relu_(8,32,8)",1.017795,0.954375,1.152857,0.081101,20,2048
"sigmoid_(8,32,8)",1.016906,1.0,1.121429,0.034616,20,2048
"parametric_relu_(64,8,8)",1.016848,0.96,1.187142,0.080331,20,4096
"sigmoid_(7168,)",1.016237,0.982947,1.191429,0.062125,20,7168
"binary_step_(40,16,8)",1.015951,1.008571,1.084286,0.01617,20,5120
"sigmoid_(64,8,8)",1.015875,1.00009,1.134375,0.0356,20,4096
"binary_step_(16,24,8)",1.015728,1.004285,1.16,0.034068,20,3072
"sigmoid_(7040,)",1.015705,0.985714,1.188482,0.065602,20,7040
"sigmoid_(8,8,104)",1.015665,0.997232,1.158572,0.045719,20,6656
"sigmoid_(8,88,8)",1.015643,0.999911,1.245715,0.054699,20,5632
"selu_(8,8,8)",1.0155,0.964375,1.19991,0.079623,20,512
"sigmoid_(8,8,24)",1.014946,0.995803,1.185625,0.049242,20,1536
"sigmoid_(8,48,8)",1.014857,0.998572,1.167143,0.040447,20,3072
"selu_(6656,)",1.014714,0.964197,1.194375,0.081575,20,6656
"tanh_(8,80,8)",1.014705,0.962857,1.171428,0.073804,20,5120
"sigmoid_(6912,)",1.014362,0.99,1.2,0.058056,20,6912
"elu_(8,8,16)",1.014183,0.962946,1.172858,0.076607,20,1024
"selu_(6784,)",1.014143,0.964375,1.191339,0.078116,20,6784
"selu_(64,64)",1.014085,0.968571,1.19134,0.074035,20,4096
"sigmoid_(8,96,8)",1.014085,1.0,1.098661,0.021325,20,6144
"sigmoid_(64,64)",1.014085,0.99866,1.137143,0.039509,20,4096
"binary_step_(8,16,16)",1.013799,1.001429,1.027143,0.004673,20,2048
"linear_(80,8,8)",1.013723,0.960089,1.187232,0.080329,20,5120
"binary_step_(8,16,40)",1.013295,1.01,1.017143,0.001858,20,5120
"sigmoid_(5120,)",1.013223,0.961428,1.177054,0.08134,20,5120
"elu_(32,8,8)",1.013134,0.961339,1.190089,0.089963,20,2048
"sigmoid_(8,8,48)",1.013022,0.997053,1.151518,0.036742,20,3072
"sigmoid_(8,72,8)",1.012786,0.997232,1.108572,0.030794,20,4608
"selu_(8,120,8)",1.012567,0.967142,1.148571,0.065559,20,7680
"binary_step_(16,8,40)",1.012384,1.002857,1.095714,0.019876,20,5120
"relu_(256,32)",1.012348,0.944285,1.181429,0.09035,20,8192
"elu_(6272,)",1.011665,0.957232,1.191429,0.081632,20,6272
"sigmoid_(8,8,128)",1.01163,0.997143,1.178661,0.041791,20,8192
"selu_(8,104,8)",1.011562,0.967143,1.177143,0.067981,20,6656
"sigmoid_(8064,)",1.011357,0.980089,1.194286,0.059035,20,8064
"sigmoid_(96,64)",1.011219,0.997143,1.19,0.04327,20,6144
"elu_(192,32)",1.010549,1.001428,1.15866,0.034876,20,6144
"linear_(8,40,8)",1.009947,0.955803,1.190089,0.071023,20,2560
"relu_(8,32,8)",1.009639,0.949911,1.209911,0.08589,20,2048
"parametric_relu_(7168,)",1.009295,0.957142,1.172946,0.083772,20,7168
"elu_(32,160)",1.00921,0.952768,1.175715,0.087508,20,5120
"tanh_(128,64)",1.009005,0.951429,1.168572,0.077946,20,8192
"sigmoid_(32,8,8)",1.008929,1.000089,1.091428,0.02132,20,2048
"parametric_relu_(8,72,8)",1.008839,0.958661,1.17991,0.082701,20,4608
"sigmoid_(16,8,8)",1.008763,1.005625,1.012768,0.001681,20,1024
"selu_(64,128)",1.008656,0.96134,1.158571,0.07196,20,8192
"sigmoid_(7680,)",1.008585,0.981428,1.164286,0.054408,20,7680
"tanh_(64,128)",1.00858,0.951428,1.174285,0.081335,20,8192
"elu_(88,8,8)",1.008522,0.954375,1.218571,0.074158,20,5632
"parametric_relu_(56,8,8)",1.007978,0.964286,1.122858,0.058424,20,3584
"parametric_relu_(64,96)",1.007491,0.949911,1.157143,0.078155,20,6144
"selu_(7168,)",1.007009,0.965714,1.174285,0.074624,20,7168
"elu_(8,8,8)",1.006558,0.958571,1.19,0.0832,20,512
"elu_(7040,)",1.006415,0.962857,1.178482,0.077223,20,7040
"elu_(8,88,8)",1.005928,0.958571,1.172768,0.067063,20,5632
"selu_(256,32)",1.005915,0.962768,1.155804,0.064081,20,8192
"sigmoid_(6272,)",1.005781,0.987143,1.169911,0.048719,20,6272
"parametric_relu_(8192,)",1.005393,0.948571,1.208482,0.087936,20,8192
"elu_(6528,)",1.00529,0.964196,1.14991,0.057567,20,6528
"selu_(72,8,8)",1.005062,0.967142,1.148482,0.057781,20,4608
"selu_(8,96,8)",1.005018,0.971428,1.181428,0.0683,20,6144
"linear_(104,8,8)",1.004772,0.957054,1.164197,0.04754,20,6656
"sigmoid_(32,256)",1.004567,0.974285,1.182767,0.071434,20,8192
"selu_(24,8,8)",1.004482,0.971339,1.207233,0.073648,20,1536
"elu_(40,8,8)",1.003826,0.962946,1.161429,0.070968,20,2560
"linear_(8,72,8)",1.003665,0.951518,1.200089,0.083496,20,4608
"parametric_relu_(6528,)",1.003504,0.957142,1.168571,0.078481,20,6528
"selu_(8,8,128)",1.0035,0.96,1.162857,0.065174,20,8192
"sigmoid_(32,224)",1.003357,0.972857,1.2,0.065636,20,7168
"sigmoid_(32,192)",1.003049,0.977142,1.199911,0.064397,20,6144
"selu_(128,8,8)",1.003,0.965803,1.177054,0.070042,20,8192
"selu_(80,8,8)",1.002884,0.965804,1.237232,0.07662,20,5120
"tanh_(8,72,8)",1.002857,0.955803,1.174286,0.080847,20,4608
"selu_(7808,)",1.002772,0.964196,1.144286,0.062928,20,7808
"selu_(8,8,16)",1.002621,0.964196,1.16991,0.070829,20,1024
"selu_(8,8,88)",1.002522,0.962857,1.225804,0.073614,20,5632
"selu_(8,56,8)",1.002504,0.962857,1.195714,0.070558,20,3584
"elu_(8,8,88)",1.002281,0.957232,1.145714,0.062648,20,5632
"leaky_relu_(8,8,32)",1.002129,0.954286,1.155714,0.072253,20,2048
"sigmoid_(5888,)",1.001839,0.954197,1.171429,0.064109,20,5888
"selu_(8,8,80)",1.001773,0.964286,1.157143,0.070234,20,5120
"selu_(8,8,32)",1.001415,0.961339,1.177053,0.069159,20,2048
"elu_(6784,)",1.001411,0.957143,1.172768,0.074124,20,6784
"linear_(8,8,112)",1.001348,0.957142,1.16,0.066893,20,7168
"elu_(6016,)",1.001335,0.94,1.165715,0.084361,20,6016
"parametric_relu_(8,8,72)",1.001281,0.954285,1.165714,0.071387,20,4608
"parametric_relu_(64,128)",1.001223,0.957143,1.194286,0.077402,20,8192
"leaky_relu_(6528,)",1.000866,0.951517,1.152768,0.077621,20,6528
"leaky_relu_(96,64)",1.000714,0.957054,1.187143,0.064665,20,6144
"relu_(224,32)",1.000634,0.945625,1.16991,0.079941,20,7168
"selu_(8,8,40)",1.000581,0.961428,1.181429,0.0642,20,2560
"linear_(8,8,128)",1.000353,0.955803,1.145625,0.066285,20,8192
"sigmoid_(4480,)",1.000156,0.964285,1.148571,0.062851,20,4480
"parametric_relu_(8,112,8)",1.000054,0.954286,1.174286,0.080294,20,7168
"elu_(120,8,8)",0.999933,0.954286,1.165714,0.073538,20,7680
"elu_(256,32)",0.999866,0.957143,1.148572,0.065465,20,8192
"selu_(8,8,24)",0.999866,0.962857,1.192858,0.070076,20,1536
