kernel_name,total_cycles,main_avg,main_min,main_max,main_stddev,fusion_avg,fusion_min,fusion_max,fusion_stddev,copy-start_avg,copy-start_min,copy-start_max,copy-start_stddev,copy-done_avg,copy-done_min,copy-done_max,copy-done_stddev
matmul_128x448x384,6119.0,2.780121,2.68866,3.495715,0.179923,2.610928,2.460089,2.765714,0.084097,0.008571,0.008571,0.008572,0.0,0.099379,0.054375,0.941339,0.19316
matmul_128x448x448,8159.0,2.999451,2.927232,3.745714,0.184403,2.856996,2.77,3.111428,0.073583,0.008571,0.008571,0.008572,0.0,0.09842,0.054375,0.915804,0.187522
matmul_128x448x512,8159.0,3.116442,3.004286,3.877143,0.201687,2.959571,2.858571,3.184375,0.102397,0.008571,0.008571,0.008572,0.0,0.10029,0.054375,0.957232,0.196597
matmul_128x512x128,2039.0,1.922196,1.852857,2.404285,0.133841,1.7665,1.625804,1.951339,0.088373,0.008571,0.008571,0.008572,0.0,0.086647,0.054375,0.687054,0.137744
matmul_128x512x192,4079.0,2.259638,2.155714,2.701429,0.131178,2.107004,1.945714,2.265804,0.092537,0.008571,0.008571,0.008572,0.0,0.085504,0.054375,0.662768,0.132435
matmul_128x512x256,4079.0,2.438219,2.364286,2.97,0.139729,2.283129,2.164286,2.435714,0.080599,0.008572,0.008571,0.008572,0.0,0.089371,0.054375,0.738482,0.148918
matmul_128x512x320,6119.0,2.703558,2.65,3.35,0.155135,2.541129,2.454196,2.744197,0.052287,0.008571,0.008571,0.008572,0.0,0.09258,0.054375,0.804285,0.163277
matmul_128x512x384,6119.0,2.731277,2.60009,3.507054,0.192059,2.573009,2.488571,2.691429,0.077625,0.008572,0.008571,0.008572,0.0,0.095366,0.054375,0.86,0.17542
matmul_128x512x448,8159.0,3.181987,3.051429,4.135714,0.236966,3.004723,2.852768,3.217142,0.107071,0.008571,0.008571,0.008572,0.0,0.113058,0.054375,1.21134,0.251964
matmul_128x512x512,8159.0,2.952572,2.831518,3.901428,0.23458,2.782638,2.707233,2.975625,0.091801,0.008572,0.008571,0.008572,0.0,0.101723,0.054375,0.984375,0.202495
matmul_192x128x128,573.0,1.534795,1.474375,1.874375,0.107402,1.391219,1.289911,1.57,0.080333,0.008572,0.008571,0.008572,0.0,0.077263,0.054375,0.492857,0.095345
matmul_192x128x192,1147.0,1.720357,1.632857,2.228572,0.147681,1.57958,1.447143,1.811429,0.094992,0.008571,0.008571,0.008572,0.0,0.087214,0.054375,0.697143,0.139929
matmul_192x128x256,1147.0,1.797978,1.732947,2.182768,0.118506,1.649437,1.548483,1.83009,0.082353,0.008571,0.008571,0.008572,0.0,0.079683,0.054375,0.551428,0.108227
matmul_192x128x320,1721.0,2.105714,2.017232,2.545714,0.12342,1.960281,1.825714,2.162857,0.08563,0.008571,0.008571,0.008572,0.0,0.083853,0.054375,0.627143,0.124641
matmul_192x128x384,1721.0,2.124085,2.021517,2.687232,0.161809,1.97271,1.852858,2.245804,0.106682,0.008571,0.008571,0.008572,0.0,0.090348,0.054375,0.755625,0.152626
matmul_192x128x448,2295.0,2.367929,2.287232,2.84,0.13981,2.215228,2.091429,2.417143,0.093848,0.008571,0.008571,0.008572,0.0,0.08517,0.054375,0.658661,0.131569
matmul_192x128x512,2295.0,2.400272,2.317054,3.057053,0.172842,2.245165,2.197233,2.474285,0.082344,0.008571,0.008571,0.008572,0.0,0.085924,0.054375,0.668661,0.13369
matmul_192x192x128,1147.0,1.712844,1.642946,2.07,0.106853,1.570504,1.505715,1.76,0.075738,0.008572,0.008571,0.008572,0.0,0.076888,0.054375,0.494286,0.09576
matmul_192x192x192,2295.0,2.036223,1.982857,2.468571,0.118415,1.8855,1.842857,2.078483,0.065637,0.008571,0.008571,0.008572,0.0,0.080705,0.054375,0.564197,0.110922
matmul_192x192x256,2295.0,2.060062,2.00866,2.708482,0.153284,1.910482,1.885714,2.105714,0.058468,0.008571,0.008571,0.008572,0.0,0.080795,0.054375,0.565714,0.11125
matmul_192x192x320,3443.0,2.428781,2.33866,3.137054,0.183346,2.29429,2.237054,2.51,0.095131,0.008572,0.008571,0.008572,0.0,0.084232,0.054375,0.638571,0.127176
matmul_192x192x384,3443.0,2.432366,2.340089,2.925803,0.147354,2.302295,2.230089,2.538572,0.099109,0.008572,0.008571,0.008572,0.0,0.083714,0.054375,0.624375,0.124037
matmul_192x192x448,4591.0,2.850701,2.715804,3.528571,0.192082,2.725446,2.624286,2.92,0.113792,0.008572,0.008571,0.008572,0.0,0.085295,0.054375,0.66,0.131848
matmul_192x192x512,4591.0,2.856857,2.735714,3.631339,0.201874,2.718,2.609911,2.920089,0.098595,0.008571,0.008571,0.008572,0.0,0.100469,0.054375,0.957143,0.196535
matmul_192x256x128,1147.0,1.759433,1.675714,2.108571,0.118151,1.616152,1.538571,1.798661,0.083335,0.008571,0.008571,0.008572,0.0,0.078563,0.054375,0.520089,0.101295
matmul_192x256x192,2295.0,2.039201,1.968572,2.442767,0.123142,1.892567,1.819911,2.117143,0.084929,0.008571,0.008571,0.008572,0.0,0.080518,0.054375,0.562857,0.110658
matmul_192x256x256,2295.0,2.110643,2.047232,2.538571,0.111362,1.959353,1.895625,2.157143,0.058925,0.008571,0.008571,0.008572,0.0,0.081634,0.054375,0.584285,0.115318
matmul_192x256x320,3443.0,2.363152,2.284286,2.842857,0.139562,2.213442,2.141428,2.404197,0.088911,0.008571,0.008571,0.008572,0.0,0.083928,0.054375,0.631428,0.125606
matmul_192x256x384,3443.0,2.355786,2.294285,2.881429,0.133352,2.200777,2.128571,2.347143,0.054221,0.008572,0.008571,0.008572,0.0,0.085946,0.054375,0.672857,0.134648
matmul_192x256x448,4591.0,2.581786,2.448661,3.374286,0.205101,2.422723,2.334375,2.567142,0.09187,0.008571,0.008571,0.008572,0.0,0.088844,0.054375,0.727053,0.146416
matmul_192x256x512,4591.0,2.533679,2.427054,3.324197,0.198328,2.365585,2.294286,2.542946,0.087245,0.008571,0.008571,0.008572,0.0,0.100634,0.054375,0.965714,0.198464
matmul_192x320x128,1721.0,1.945701,1.887232,2.455625,0.130552,1.795442,1.76,1.952946,0.057525,0.008571,0.008571,0.008572,0.0,0.080509,0.054375,0.562947,0.110681
matmul_192x320x192,3443.0,2.135259,2.084286,2.631428,0.127705,1.993228,1.951428,2.168661,0.055749,0.008571,0.008571,0.008572,0.0,0.083254,0.054375,0.621518,0.123488
matmul_192x320x256,3443.0,2.354442,2.275714,3.002857,0.166817,2.200839,2.108572,2.374286,0.071908,0.008572,0.008571,0.008572,0.0,0.093299,0.054375,0.814375,0.165427
matmul_192x320x320,5165.0,2.564705,2.481429,3.112857,0.146495,2.407317,2.328661,2.564286,0.076557,0.008571,0.008571,0.008572,0.0,0.088286,0.054375,0.717142,0.144271
matmul_192x320x384,5165.0,2.573991,2.487054,3.382858,0.19873,2.406554,2.34,2.565625,0.065607,0.008572,0.008571,0.008572,0.0,0.101,0.054375,0.96991,0.199343
matmul_192x320x448,6887.0,4.414509,2.891339,31.634375,6.245467,2.857996,2.768483,3.01134,0.102357,0.008219,0.001518,0.008572,0.001537,0.102947,0.054375,1.011428,0.208421
matmul_192x320x512,6887.0,5.29537,2.908661,48.278571,9.863129,2.857004,2.761429,3.032946,0.098927,0.008281,0.002768,0.008572,0.001265,0.102129,0.044375,1.002857,0.206655
matmul_192x384x128,1721.0,1.689286,1.637143,2.337143,0.151862,1.54187,1.514286,1.698571,0.048114,0.008571,0.008571,0.008572,0.0,0.080853,0.054375,0.567053,0.111544
matmul_192x384x192,3443.0,2.159589,2.098571,2.638571,0.124283,2.016268,1.964285,2.202768,0.060864,0.008571,0.008571,0.008572,0.0,0.083357,0.054375,0.615803,0.122153
matmul_192x384x256,3443.0,2.103473,2.021339,2.981428,0.208197,1.941942,1.9,2.084286,0.063478,0.008571,0.008571,0.008572,0.0,0.09529,0.054375,0.858482,0.175089
matmul_192x384x320,5165.0,2.543442,2.485714,3.141518,0.148479,2.386643,2.354375,2.582857,0.060139,0.008571,0.008571,0.008572,0.0,0.087875,0.054375,0.708571,0.142399
matmul_192x384x384,5165.0,2.743732,2.651518,3.574286,0.207683,2.579996,2.522768,2.771429,0.087508,0.008572,0.008571,0.008572,0.0,0.090572,0.054375,0.76,0.153578
matmul_192x384x448,6887.0,2.982875,2.892768,3.615625,0.160548,2.823634,2.715715,2.991429,0.075925,0.008572,0.008571,0.008572,0.0,0.094326,0.054375,0.831518,0.169124
matmul_192x384x512,6887.0,3.117857,3.028571,3.822857,0.1725,2.956063,2.902857,3.157143,0.065325,0.008571,0.008571,0.008572,0.0,0.095571,0.054375,0.861428,0.175701
matmul_192x448x128,2295.0,2.190362,2.142857,2.638571,0.112939,2.046585,1.998661,2.212857,0.042268,0.008571,0.008571,0.008572,0.0,0.081442,0.054375,0.58,0.114379
matmul_192x448x192,4591.0,2.505219,2.422857,3.265804,0.185131,2.340933,2.287143,2.527143,0.067,0.008571,0.008571,0.008572,0.0,0.098513,0.054375,0.921518,0.188811
matmul_192x448x256,4591.0,2.549937,2.445715,3.244375,0.184068,2.393705,2.252768,2.592768,0.095611,0.008571,0.008571,0.008572,0.0,0.097438,0.054375,0.899911,0.184101
matmul_192x448x320,6887.0,2.909353,2.832946,3.552857,0.163727,2.752281,2.694286,2.914286,0.066138,0.008572,0.008571,0.008572,0.0,0.092134,0.054375,0.794285,0.161086
matmul_192x448x384,6887.0,3.002563,2.885714,3.857143,0.212659,2.840304,2.751429,2.985714,0.091963,0.008572,0.008571,0.008572,0.0,0.094295,0.054375,0.84,0.171078
matmul_192x448x448,9183.0,3.596996,3.469911,4.365715,0.199507,3.433504,3.351518,3.612946,0.089205,0.008571,0.008571,0.008572,0.0,0.100013,0.054375,0.951429,0.195329
matmul_192x448x512,9183.0,3.619486,3.537232,4.388571,0.187524,3.454871,3.382947,3.608572,0.070741,0.008572,0.008571,0.008572,0.0,0.098933,0.054375,0.93,0.190661
matmul_192x512x128,2295.0,2.275339,2.215715,2.717054,0.122498,2.123808,2.064196,2.362946,0.071153,0.008572,0.008571,0.008572,0.0,0.082201,0.054375,0.594285,0.117482
matmul_192x512x192,4591.0,2.503585,2.448571,3.028482,0.134302,2.34771,2.301428,2.565715,0.064984,0.008571,0.008571,0.008572,0.0,0.085772,0.054375,0.662946,0.132414
matmul_192x512x256,4591.0,2.516045,2.459911,3.107233,0.144516,2.357518,2.282857,2.544375,0.061168,0.008571,0.008571,0.008572,0.0,0.090478,0.054375,0.768482,0.155546
matmul_192x512x320,6887.0,2.905147,2.834286,3.564375,0.162578,2.740844,2.682768,2.882947,0.058829,0.008572,0.008571,0.008572,0.0,0.09379,0.054375,0.828482,0.168551
matmul_192x512x384,6887.0,3.145487,3.065714,3.864286,0.178254,2.978924,2.92,3.155714,0.065491,0.008571,0.008571,0.008572,0.0,0.096518,0.054375,0.884286,0.180728
matmul_192x512x448,9183.0,3.537054,3.469911,4.331428,0.192987,3.367947,3.342857,3.54,0.056332,0.008572,0.008571,0.008572,0.0,0.098505,0.054375,0.924286,0.189448
matmul_192x512x512,9183.0,3.838054,3.737054,4.728572,0.213023,3.660098,3.561339,3.787232,0.066788,0.008572,0.008571,0.008572,0.0,0.10771,0.054375,1.105714,0.228959
matmul_256x128x128,637.0,2.862996,1.52,27.655625,5.688315,1.439286,1.391429,1.645804,0.079636,0.008219,0.001518,0.008572,0.001537,0.077353,0.054375,0.497143,0.096308
matmul_256x128x192,1275.0,1.828634,1.771428,2.227232,0.107347,1.680835,1.587053,1.851339,0.06264,0.008572,0.008571,0.008572,0.0,0.080866,0.054375,0.568483,0.111869
matmul_256x128x256,1275.0,1.926929,1.851429,2.35,0.127357,1.776295,1.661518,1.97,0.092179,0.008571,0.008571,0.008572,0.0,0.082777,0.054375,0.604375,0.119664
matmul_256x128x320,1913.0,2.238522,2.121428,2.908661,0.179,2.091295,1.997143,2.268571,0.103987,0.008571,0.008571,0.008572,0.0,0.084576,0.054375,0.642857,0.12808
matmul_256x128x384,1913.0,2.210697,2.152858,2.717054,0.13158,2.060344,1.982857,2.271429,0.067959,0.008571,0.008571,0.008572,0.0,0.08587,0.054375,0.67,0.13401
matmul_256x128x448,2551.0,2.566004,2.445714,3.287232,0.193786,2.406563,2.322857,2.577143,0.101213,0.008571,0.008571,0.008572,0.0,0.088772,0.054375,0.722768,0.14545
matmul_256x128x512,2551.0,2.642281,2.569911,3.232857,0.149881,2.482009,2.371518,2.637232,0.070056,0.008571,0.008571,0.008572,0.0,0.090799,0.054375,0.767054,0.155145
matmul_256x192x128,1275.0,1.740219,1.672858,2.12,0.105099,1.598433,1.535803,1.76,0.061276,0.008572,0.008571,0.008572,0.0,0.078848,0.054375,0.525714,0.10252
matmul_256x192x192,2551.0,2.231353,2.112857,2.852946,0.173002,2.070487,1.931339,2.257054,0.10997,0.008572,0.008571,0.008572,0.0,0.095357,0.054375,0.857054,0.174746
matmul_256x192x256,2551.0,2.108205,2.048661,2.565803,0.133311,1.959942,1.91,2.215714,0.077173,0.008571,0.008571,0.008572,0.0,0.082237,0.054375,0.597143,0.118129
matmul_256x192x320,3827.0,2.394214,2.294286,2.984286,0.15725,2.239344,2.165803,2.417143,0.08017,0.008572,0.008571,0.008572,0.0,0.085009,0.054375,0.652857,0.130275
matmul_256x192x384,3827.0,2.084371,2.001429,2.611429,0.142177,1.928991,1.871429,2.080089,0.075654,0.008571,0.008571,0.008572,0.0,0.086219,0.054375,0.674286,0.134913
matmul_256x192x448,5103.0,2.571942,2.451428,3.051518,0.155774,2.416272,2.272857,2.608482,0.115022,0.008571,0.008571,0.008572,0.0,0.087928,0.054375,0.708571,0.142386
matmul_256x192x512,5103.0,2.560777,2.471428,3.488571,0.227478,2.39342,2.341518,2.597232,0.078506,0.008572,0.008571,0.008572,0.0,0.107,0.054375,1.088661,0.225209
matmul_256x256x128,1275.0,1.909138,1.83866,2.318571,0.119233,1.767571,1.711429,1.99,0.07245,0.008571,0.008571,0.008572,0.0,0.079451,0.054375,0.544197,0.106622
matmul_256x256x192,2551.0,2.069723,1.992858,2.447143,0.107592,1.92371,1.851429,2.075715,0.065311,0.008572,0.008571,0.008572,0.0,0.079924,0.054375,0.547143,0.107189
matmul_256x256x256,2551.0,2.382143,2.308571,3.061428,0.169886,2.227728,2.182946,2.411429,0.071582,0.008571,0.008571,0.008572,0.0,0.082929,0.054375,0.61,0.12092
matmul_256x256x320,3827.0,2.580348,2.497054,3.270089,0.173017,2.417147,2.351429,2.568572,0.071157,0.008572,0.008571,0.008572,0.0,0.095085,0.054375,0.854286,0.174174
matmul_256x256x384,3827.0,2.824071,2.751339,3.351428,0.134319,2.667442,2.620089,2.802768,0.057582,0.008571,0.008571,0.008572,0.0,0.085353,0.054375,0.658572,0.131507
matmul_256x256x448,5103.0,2.913768,2.808482,3.46,0.155206,2.761812,2.675803,2.938571,0.095111,0.008571,0.008571,0.008572,0.0,0.088237,0.054375,0.71866,0.14463
matmul_256x256x512,5103.0,3.297022,3.19,4.038572,0.19091,3.130125,3.05,3.335804,0.088056,0.008571,0.008571,0.008572,0.0,0.099058,0.054375,0.925714,0.189648
matmul_256x320x128,1913.0,2.068304,1.998571,2.661428,0.149965,1.920326,1.885625,2.124375,0.066787,0.008571,0.008571,0.008572,0.0,0.079495,0.054375,0.537053,0.104972
matmul_256x320x192,3827.0,2.456848,2.377054,2.909911,0.128291,2.304228,2.242857,2.452768,0.075262,0.008571,0.008571,0.008572,0.0,0.083076,0.054375,0.612857,0.121542
matmul_256x320x256,3827.0,2.620772,2.557143,3.105804,0.127782,2.470348,2.401428,2.65866,0.064892,0.008571,0.008571,0.008572,0.0,0.084022,0.054375,0.634286,0.126241
matmul_256x320x320,5741.0,2.890929,2.797143,3.574286,0.171879,2.735125,2.667143,2.882858,0.08049,0.008572,0.008571,0.008572,0.0,0.089938,0.054375,0.747143,0.150774
matmul_256x320x384,5741.0,3.103022,3.038661,3.668572,0.144355,2.947049,2.9,3.122768,0.067049,0.008572,0.008571,0.008572,0.0,0.088018,0.054375,0.710089,0.142714
matmul_256x320x448,7655.0,3.563013,3.452768,4.288571,0.186584,3.399719,3.317143,3.564375,0.089857,0.008572,0.008571,0.008572,0.0,0.097585,0.054375,0.905625,0.185378
matmul_256x320x512,7655.0,3.671558,3.572768,4.648572,0.239373,3.500371,3.451428,3.688572,0.082489,0.008572,0.008571,0.008572,0.0,0.103754,0.054375,1.031518,0.212844
matmul_256x384x128,1913.0,1.944013,1.877143,2.557143,0.15347,1.796085,1.755625,1.962858,0.068238,0.008572,0.008571,0.008572,0.0,0.081187,0.054375,0.571429,0.11247
matmul_256x384x192,3827.0,2.593795,2.49866,3.028661,0.127303,2.444844,2.345715,2.604286,0.081254,0.008571,0.008571,0.008572,0.0,0.083576,0.054375,0.621429,0.123393
matmul_256x384x256,3827.0,2.543067,2.48866,3.341339,0.183706,2.385705,2.362857,2.434286,0.013368,0.008571,0.008571,0.008572,0.0,0.097772,0.054375,0.902857,0.1847
matmul_256x384x320,5741.0,3.207924,3.141429,3.804286,0.14945,3.048991,3.007143,3.22,0.060812,0.008571,0.008571,0.008572,0.0,0.089196,0.054375,0.729911,0.146991
matmul_256x384x384,5741.0,3.0805,2.995714,3.701428,0.165266,2.92321,2.847143,3.132946,0.087373,0.008572,0.008571,0.008572,0.0,0.091379,0.054375,0.78,0.157982
matmul_256x384x448,7655.0,3.754585,3.662857,4.438571,0.174634,3.59658,3.537142,3.794285,0.083031,0.008571,0.008571,0.008572,0.0,0.094201,0.054375,0.834286,0.169788
matmul_256x384x512,7655.0,3.514491,3.424285,4.188571,0.170882,3.35308,3.275803,3.508571,0.081565,0.008571,0.008571,0.008572,0.0,0.095424,0.054375,0.857232,0.174772
matmul_256x448x128,2551.0,2.423625,2.334285,2.981428,0.150845,2.270875,2.205714,2.461517,0.084253,0.008572,0.008571,0.008572,0.0,0.083098,0.054375,0.617054,0.1225
matmul_256x448x192,5103.0,2.852513,2.778571,3.74,0.210481,2.692643,2.654286,2.897143,0.064681,0.008571,0.008571,0.008572,0.0,0.095862,0.054375,0.868572,0.177273
matmul_256x448x256,5103.0,3.111357,3.007143,3.817143,0.180818,2.954964,2.872857,3.114286,0.081196,0.008572,0.008571,0.008572,0.0,0.097018,0.054375,0.885803,0.18096
matmul_256x448x320,7655.0,3.491134,3.385804,4.342858,0.209867,3.324072,3.245625,3.487053,0.07597,0.008572,0.008571,0.008572,0.0,0.104447,0.054375,1.041429,0.214959
matmul_256x448x384,7655.0,3.719103,3.668571,4.382857,0.156499,3.55963,3.5,3.652768,0.0316,0.008572,0.008571,0.008572,0.0,0.093906,0.054375,0.822857,0.167233
matmul_256x448x448,10207.0,4.263005,4.144375,5.248661,0.244079,4.084496,4.015715,4.258572,0.086381,0.008572,0.008571,0.008572,0.0,0.111482,0.054375,1.178661,0.244828
matmul_256x448x512,10207.0,4.406205,4.285803,5.502857,0.265683,4.227572,4.165804,4.404375,0.08982,0.008572,0.008571,0.008572,0.0,0.111152,0.054375,1.174286,0.2439
matmul_256x512x128,2551.0,2.530375,2.462946,2.971339,0.123436,2.379402,2.305714,2.557143,0.073268,0.008571,0.008571,0.008572,0.0,0.082871,0.054375,0.607143,0.120278
matmul_256x512x192,5103.0,2.993268,2.922767,3.534286,0.141541,2.834375,2.778572,3.0,0.064721,0.008572,0.008571,0.008572,0.0,0.087424,0.054375,0.698661,0.140229
matmul_256x512x256,5103.0,2.850946,2.774375,3.434375,0.153312,2.694268,2.625803,2.894197,0.072616,0.008571,0.008571,0.008572,0.0,0.090321,0.054375,0.751429,0.151669
matmul_256x512x320,7655.0,3.709139,3.607143,4.735625,0.248912,3.534491,3.485715,3.725625,0.080273,0.008571,0.008571,0.008572,0.0,0.10479,0.054375,1.045804,0.215884
matmul_256x512x384,7655.0,3.501067,3.42,4.241339,0.184119,3.344996,3.297143,3.521429,0.069519,0.008571,0.008571,0.008572,0.0,0.096701,0.054375,0.882857,0.180357
matmul_256x512x448,10207.0,4.405929,4.292858,5.367233,0.235716,4.234571,4.157143,4.438482,0.086866,0.008572,0.008571,0.008572,0.0,0.109946,0.054375,1.151339,0.238913
matmul_256x512x512,10207.0,4.251812,4.137232,5.161518,0.223955,4.078134,4.02,4.262857,0.082792,0.008571,0.008571,0.008572,0.0,0.106482,0.054375,1.077143,0.222685
matmul_320x128x128,701.0,1.667214,1.602857,2.274286,0.154604,1.518509,1.477143,1.704375,0.077727,0.008571,0.008571,0.008572,0.0,0.079379,0.054375,0.541518,0.106024
matmul_320x128x192,1403.0,2.106295,2.015804,2.485804,0.131328,1.985991,1.834285,2.202857,0.102805,0.008571,0.008571,0.008572,0.0,0.082652,0.054375,0.602857,0.119345
matmul_320x128x256,1403.0,2.082973,1.98,2.739911,0.17308,1.930303,1.852946,2.08866,0.093342,0.008572,0.008571,0.008572,0.0,0.084562,0.054375,0.642857,0.128083
matmul_320x128x320,2105.0,2.319991,2.221428,3.071429,0.192714,2.164433,2.095625,2.401428,0.094192,0.008571,0.008571,0.008572,0.0,0.089134,0.054375,0.732768,0.147661
matmul_320x128x384,2105.0,2.416491,2.298572,3.118482,0.184143,2.260562,2.182857,2.437143,0.090138,0.008572,0.008571,0.008572,0.0,0.087777,0.054375,0.705715,0.141766
matmul_320x128x448,2807.0,2.670875,2.572767,3.275714,0.166726,2.510375,2.37991,2.71,0.103886,0.008572,0.008571,0.008572,0.0,0.092781,0.054375,0.808482,0.164194
matmul_320x128x512,2807.0,2.807241,2.71,3.661517,0.209599,2.63721,2.537053,2.832768,0.08545,0.008572,0.008571,0.008572,0.0,0.10542,0.054375,1.057053,0.21832
matmul_320x192x128,1403.0,2.000665,1.92,2.595714,0.148811,1.851897,1.792857,1.987143,0.069597,0.008571,0.008571,0.008572,0.0,0.080085,0.054375,0.548482,0.107459
matmul_320x192x192,2807.0,2.491446,2.408571,3.12,0.163608,2.364996,2.315625,2.542857,0.073629,0.008571,0.008571,0.008572,0.0,0.085188,0.054375,0.651428,0.129905
matmul_320x192x256,2807.0,2.355362,2.284375,2.84,0.139766,2.208687,2.145625,2.422857,0.087855,0.008571,0.008571,0.008572,0.0,0.083705,0.054375,0.622857,0.123691
matmul_320x192x320,4211.0,2.565487,2.51,3.162857,0.14617,2.410647,2.36,2.567143,0.051275,0.008571,0.008571,0.008572,0.0,0.089697,0.054375,0.744197,0.150154
matmul_320x192x384,4211.0,2.597772,2.488482,3.312857,0.18791,2.432857,2.345803,2.631429,0.094761,0.008571,0.008571,0.008572,0.0,0.097871,0.054375,0.908571,0.185988
matmul_320x192x448,5615.0,2.970705,2.911428,3.622768,0.162152,2.810929,2.761429,3.017143,0.067573,0.008571,0.008571,0.008572,0.0,0.092911,0.054375,0.807142,0.163857
matmul_320x192x512,5615.0,2.982045,2.889911,3.602768,0.168212,2.830424,2.75,3.002857,0.086703,0.008571,0.008571,0.008572,0.0,0.091835,0.054375,0.794375,0.161175
matmul_320x256x128,1403.0,2.071013,2.008661,2.66,0.146136,1.915112,1.869911,2.044285,0.053224,0.008571,0.008571,0.008572,0.0,0.089411,0.054375,0.732857,0.147617
matmul_320x256x192,2807.0,2.437223,2.364375,3.048572,0.153577,2.28,2.237143,2.461339,0.0644,0.008571,0.008571,0.008572,0.0,0.084058,0.054375,0.631429,0.125577
matmul_320x256x256,2807.0,2.599924,2.53009,3.074285,0.124476,2.453571,2.391339,2.618572,0.066244,0.008572,0.008571,0.008572,0.0,0.083714,0.054375,0.625625,0.124324
matmul_320x256x320,4211.0,3.028063,2.945714,3.585625,0.152116,2.872504,2.81,3.055625,0.085832,0.008572,0.008571,0.008572,0.0,0.088071,0.054375,0.712857,0.143337
matmul_320x256x384,4211.0,3.120946,3.057142,3.89866,0.1845,2.962705,2.942857,3.154196,0.051113,0.008571,0.008571,0.008572,0.0,0.08963,0.054375,0.74,0.149206
matmul_320x256x448,5615.0,3.553223,3.471428,4.2,0.170351,3.396866,3.314286,3.604375,0.086291,0.008571,0.008571,0.008572,0.0,0.093223,0.054375,0.815625,0.165732
matmul_320x256x512,5615.0,4.758585,3.555714,26.809911,5.059468,3.473656,3.417232,3.674286,0.080788,0.008214,0.001429,0.008572,0.001557,0.10658,0.054375,1.084196,0.224281
matmul_320x320x128,2105.0,2.533562,2.425714,2.924197,0.126235,2.389647,2.241429,2.55,0.09904,0.008571,0.008571,0.008572,0.0,0.083058,0.054375,0.61,0.12089
matmul_320x320x192,4211.0,2.998719,2.937143,3.518572,0.134214,2.879152,2.845714,3.074286,0.061868,0.008572,0.008571,0.008572,0.0,0.083415,0.054375,0.615804,0.122139
matmul_320x320x256,4211.0,3.158911,3.071428,3.602857,0.13278,3.006786,2.884375,3.235804,0.093303,0.008572,0.008571,0.008572,0.0,0.084116,0.054375,0.635804,0.126568
matmul_320x320x320,6317.0,3.814214,3.691429,4.497232,0.189759,3.652857,3.53866,3.885715,0.113172,0.008572,0.008571,0.008572,0.0,0.097098,0.054375,0.892946,0.182581
matmul_320x320x384,6317.0,3.908379,3.785803,4.705715,0.208673,3.737281,3.597143,3.952857,0.10786,0.008571,0.008571,0.008572,0.0,0.10471,0.054375,1.044375,0.215575
matmul_320x320x448,8423.0,4.467634,4.324375,5.015625,0.17568,4.308076,4.155625,4.535715,0.129059,0.008571,0.008571,0.008572,0.0,0.092201,0.054375,0.794286,0.16107
matmul_320x320x512,8423.0,4.487697,4.34,5.049911,0.181488,4.330366,4.154286,4.54,0.132697,0.008571,0.008571,0.008572,0.0,0.093946,0.054375,0.831518,0.169212
matmul_320x384x128,2105.0,2.084723,2.04,2.494375,0.107055,1.937848,1.88134,2.102946,0.05748,0.008571,0.008571,0.008572,0.0,0.080134,0.054375,0.552857,0.108452
matmul_320x384x192,4211.0,3.001656,2.935625,3.514375,0.13578,2.881138,2.84,3.032768,0.068779,0.008572,0.008571,0.008572,0.0,0.084371,0.054375,0.638661,0.127164
matmul_320x384x256,4211.0,2.839214,2.771429,3.378571,0.139752,2.68021,2.625715,2.832946,0.063927,0.008572,0.008571,0.008572,0.0,0.086504,0.054375,0.68,0.136159
matmul_320x384x320,6317.0,3.804656,3.707232,4.332857,0.147466,3.647348,3.528572,3.875714,0.085072,0.008572,0.008571,0.008572,0.0,0.089478,0.054375,0.737054,0.148565
matmul_320x384x384,6317.0,4.094504,3.384375,15.49,2.623435,3.315335,3.24134,3.515714,0.096709,0.008214,0.001429,0.008572,0.001557,0.105156,0.045625,1.064286,0.22005
matmul_320x384x448,8423.0,3.718299,3.581429,4.355714,0.17592,3.556027,3.454375,3.760089,0.098388,0.008571,0.008571,0.008572,0.0,0.093853,0.054375,0.828572,0.168557
matmul_320x384x512,8423.0,3.873991,3.764197,4.532857,0.173741,3.714424,3.617054,3.898482,0.085943,0.008572,0.008571,0.008572,0.0,0.095299,0.054375,0.859911,0.175415
matmul_320x448x128,2807.0,2.78021,2.692946,3.192768,0.125214,2.628286,2.548483,2.774286,0.082171,0.008571,0.008571,0.008572,0.0,0.0815,0.054375,0.58,0.114365
matmul_320x448x192,5615.0,5.651156,3.348571,48.248571,9.77283,3.280281,3.168571,3.451429,0.08563,0.008214,0.001429,0.008572,0.001557,0.094487,0.054375,0.84,0.171033
matmul_320x448x256,5615.0,3.140428,3.062857,3.711429,0.150353,2.991928,2.932857,3.158482,0.072466,0.008571,0.008571,0.008572,0.0,0.088089,0.054375,0.714286,0.143661
matmul_320x448x320,8423.0,3.657772,3.584196,4.324285,0.172978,3.498134,3.441518,3.734375,0.078309,0.008571,0.008571,0.008572,0.0,0.093004,0.054375,0.810089,0.164512
matmul_320x448x384,8423.0,3.740955,3.622857,4.575715,0.209217,3.569013,3.472947,3.735714,0.094006,0.008572,0.008571,0.008572,0.0,0.103973,0.054375,1.028571,0.212118
